id,photo_md,photo_xs,name,sku,klasifikasi_id,klasifikasi,category_id,category_name,brand_id,brand_name,published,pos_hidden,description,notes,published_date,collections,stock_qty,hold_qty,is_out_stock,low_stock_alert,market_price,buy_price,fbuy_price,last_buy_price,flast_buy_price,sell_price,sell_price_pos,fsell_price,fsell_price_pos,has_variant,with_lpoint,variants,store_name,store_url,track_inventory,max_sell_price,min_sell_price,max_sell_price_pos,min_sell_price_pos,fmax_sell_price,fmin_sell_price,fmax_sell_price_pos,fmin_sell_price_pos,name_sku_variant,length_dimension,width_dimension,high_dimension,weight_dimension
74144181,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Label 5 Whiskey 700ml - O,,2308133,Outsource Produk,9901,Others,,,0,0,,,13-Jul-2024,"[{'id': 39840170, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.8.3', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-07-13 14:08:02', 'modified_from': '', 'modified_by': '', 'modified_time': '0000-00-00 00:00:00', 'pivot': None}]",0,0,0,0,0.00,450000.00,IDR 450.000,450000.00,IDR 450.000,540000.00,540000.00,IDR 540.000,IDR 540.000,1,0,"[{'id': 39840170, 'product_id': 74144181, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '450000.00', 'last_buy_price': '0.00', 'sell_price': '540000.00', 'sell_price_pos': '540000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.8.3', 'created_by': 'gmanarya@gmail.com', 'created_time': '2024-07-13 14:08:02', 'modified_from': '', 'modified_by': '', 'modified_time': '0000-00-00 00:00:00', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 450.000', 'fsell_price': 'IDR 540.000', 'fsell_price_pos': 'IDR 540.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,0,540000.00,540000.00,540000.00,540000.00,IDR 540.000,IDR 540.000,IDR 540.000,IDR 540.000,IDR 540.000,0,0,0,0
74046094,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Somaek Soju Bombir Lychee [Botol] 250ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 39777720, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.8.227', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-07-12 06:17:59', 'modified_from': '103.148.200.122', 'modified_by': 'forworkonly.sony@gmail.com', 'modified_time': '2025-06-08 17:22:48', 'pivot': None}]",0,0,0,3,0.00,18000.00,IDR 18.000,18000.00,IDR 18.000,35000.00,35000.00,IDR 35.000,IDR 35.000,1,0,"[{'id': 39777720, 'product_id': 74046094, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '18000.00', 'last_buy_price': '18000.00', 'sell_price': '35000.00', 'sell_price_pos': '35000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.8.227', 'created_by': 'admanarya1@gmail.com', 'created_time': '2024-07-12 06:17:59', 'modified_from': '103.148.200.122', 'modified_by': 'forworkonly.sony@gmail.com', 'modified_time': '2025-06-08 17:22:48', 'stock_sync_time': '2025-05-16 21:58:11', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 18.000', 'fsell_price': 'IDR 35.000', 'fsell_price_pos': 'IDR 35.000', 'flast_buy_price': 'IDR 18.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,35000.00,35000.00,35000.00,35000.00,IDR 35.000,IDR 35.000,IDR 35.000,IDR 35.000,IDR 35.000,0,0,0,0
73757384,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baf6a222ed.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baf6a222ed.png,Kaos Putih XXL Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,22,0.00,49795.17,"IDR 49.795,17",49795.17,"IDR 49.795,17",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73757369,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baf04e9ffb.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baf04e9ffb.png,Kaos Putih XL Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,17,0.00,49000.00,IDR 49.000,49000.00,IDR 49.000,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73757213,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baf1e68aad.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baf1e68aad.png,Kaos Putih L Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,15,0.00,49212.77,"IDR 49.212,77",49212.77,"IDR 49.212,77",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73756704,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baed4668b3.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baed4668b3.png,Kaos Putih M Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,18,0.00,50279.23,"IDR 50.279,23",50279.23,"IDR 50.279,23",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73756301,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baca31124d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baca31124d.png,Kaos Putih S Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],33,0,0,4,0.00,51228.20,"IDR 51.228,20",51228.20,"IDR 51.228,20",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73755257,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baf7ad1f81.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baf7ad1f81.png,Kaos Hitam XXL Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,19,0.00,49332.55,"IDR 49.332,55",49332.55,"IDR 49.332,55",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73755225,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baf34178b7.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baf34178b7.png,Kaos Hitam XL Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,25,0.00,49000.00,IDR 49.000,49000.00,IDR 49.000,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73755216,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baf46dc2ec.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baf46dc2ec.png,Kaos Hitam L Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,25,0.00,49087.68,"IDR 49.087,68",49091.68,"IDR 49.091,68",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73755206,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668baeaeb3022.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668baeaeb3022.png,Kaos Hitam M Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,,,0,1,,,08-Jul-2024,[],0,0,0,16,0.00,52211.95,"IDR 52.211,95",52211.95,"IDR 52.211,95",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73755154,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_668bade3c65ee.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_668bade3c65ee.png,Kaos Hitam S Aneh Tapi Nyantai,,1906405,Merchandise,9901,Others,0.0,,0,1,,,08-Jul-2024,[],43,0,0,3,0.00,51705.36,"IDR 51.705,36",51705.36,"IDR 51.705,36",0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
73441348,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,East Indies Archipelago Dry Gin 700ml - O,,2308133,Outsource Produk,9901,Others,,,0,0,,,03-Jul-2024,"[{'id': 39494745, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '36.65.89.206', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-07-03 14:11:52', 'modified_from': '', 'modified_by': '', 'modified_time': '0000-00-00 00:00:00', 'pivot': None}]",0,0,0,0,0.00,400000.00,IDR 400.000,400000.00,IDR 400.000,490000.00,490000.00,IDR 490.000,IDR 490.000,1,0,"[{'id': 39494745, 'product_id': 73441348, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '400000.00', 'last_buy_price': '0.00', 'sell_price': '490000.00', 'sell_price_pos': '490000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.65.89.206', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-07-03 14:11:52', 'modified_from': '', 'modified_by': '', 'modified_time': '0000-00-00 00:00:00', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 400.000', 'fsell_price': 'IDR 490.000', 'fsell_price_pos': 'IDR 490.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,0,490000.00,490000.00,490000.00,490000.00,IDR 490.000,IDR 490.000,IDR 490.000,IDR 490.000,IDR 490.000,0,0,0,0
73104836,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Jack Daniels Apple 700ml - O,,2308133,Outsource Produk,9901,Others,,,0,0,,,28-Jun-2024,"[{'id': 39349792, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.3.139', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-06-28 16:21:18', 'modified_from': '36.65.109.224', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2025-06-01 23:49:52', 'pivot': None}]",0,0,0,0,680000.00,545000.00,IDR 545.000,550000.00,IDR 550.000,680000.00,680000.00,IDR 680.000,IDR 680.000,1,0,"[{'id': 39349792, 'product_id': 73104836, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '680000.00', 'buy_price': '545000.00', 'last_buy_price': '0.00', 'sell_price': '680000.00', 'sell_price_pos': '680000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.3.139', 'created_by': 'anaryacompany@gmail.com', 'created_time': '2024-06-28 16:21:18', 'modified_from': '36.65.109.224', 'modified_by': 'anaryacompany@gmail.com', 'modified_time': '2025-06-01 23:49:52', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 680.000', 'fbuy_price': 'IDR 545.000', 'fsell_price': 'IDR 680.000', 'fsell_price_pos': 'IDR 680.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,0,680000.00,680000.00,680000.00,680000.00,IDR 680.000,IDR 680.000,IDR 680.000,IDR 680.000,IDR 680.000,0,0,0,0
72965458,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Singaraja Ameraja [Botol] 330ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 39249287, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.3.139', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-26 07:49:59', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:40', 'pivot': None}]",0,0,0,7,0.00,18750.00,IDR 18.750,18750.00,IDR 18.750,35000.00,35000.00,IDR 35.000,IDR 35.000,1,0,"[{'id': 39249287, 'product_id': 72965458, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '18750.00', 'last_buy_price': '18750.00', 'sell_price': '35000.00', 'sell_price_pos': '35000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.3.139', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-26 07:49:59', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:40', 'stock_sync_time': '2024-08-30 21:50:44', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 18.750', 'fsell_price': 'IDR 35.000', 'fsell_price_pos': 'IDR 35.000', 'flast_buy_price': 'IDR 18.750', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,35000.00,35000.00,35000.00,35000.00,IDR 35.000,IDR 35.000,IDR 35.000,IDR 35.000,IDR 35.000,0,0,0,0
72962853,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Singaraja Beer 330ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 39248359, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.3.139', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-26 07:07:22', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:41', 'pivot': None}, {'id': 40060957, 'store_id': None, 'parent_id': None, 'name': 'LKBPK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.10.174', 'created_by': 'cfoanarya@gmail.com', 'created_time': '2024-07-20 05:51:17', 'modified_from': '125.166.189.116', 'modified_by': 'Babe', 'modified_time': '2025-06-14 02:42:37', 'pivot': None}]",0,0,1,86,0.00,15375.00,IDR 15.375,15000.00,IDR 15.000,35000.00,35000.00,IDR 35.000,IDR 35.000,1,0,"[{'id': 39248359, 'product_id': 72962853, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '15500.00', 'last_buy_price': '15500.00', 'sell_price': '35000.00', 'sell_price_pos': '35000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.3.139', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-26 07:07:22', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:41', 'stock_sync_time': '2025-03-24 22:55:34', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 15.500', 'fsell_price': 'IDR 35.000', 'fsell_price_pos': 'IDR 35.000', 'flast_buy_price': 'IDR 15.500', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}, {'id': 40060957, 'product_id': 72962853, 'parent_id': None, 'sku': '', 'name': 'LKBPK', 'stock_qty': 176, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '15375.00', 'last_buy_price': '15375.00', 'sell_price': '35000.00', 'sell_price_pos': '35000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.10.174', 'created_by': 'cfoanarya@gmail.com', 'created_time': '2024-07-20 05:51:17', 'modified_from': '125.166.189.116', 'modified_by': 'Babe', 'modified_time': '2025-06-14 02:42:37', 'stock_sync_time': '2025-06-14 02:42:37', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 15.375', 'fsell_price': 'IDR 35.000', 'fsell_price_pos': 'IDR 35.000', 'flast_buy_price': 'IDR 15.375', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,35000.00,35000.00,35000.00,35000.00,IDR 35.000,IDR 35.000,IDR 35.000,IDR 35.000,IDR 35.000,0,0,0,0
72961079,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Bombay Sapphire Gin 750ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 39247950, 'store_id': None, 'parent_id': None, 'name': 'LKBP', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.3.139', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-26 06:38:27', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:16', 'pivot': None}]",0,0,0,3,0.00,430000.00,IDR 430.000,430000.00,IDR 430.000,650000.00,650000.00,IDR 650.000,IDR 650.000,1,0,"[{'id': 39247950, 'product_id': 72961079, 'parent_id': None, 'sku': '', 'name': 'LKBP', 'stock_qty': 3, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '430000.00', 'last_buy_price': '430000.00', 'sell_price': '650000.00', 'sell_price_pos': '650000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.3.139', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-26 06:38:27', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:16', 'stock_sync_time': '2025-06-04 11:37:21', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 430.000', 'fsell_price': 'IDR 650.000', 'fsell_price_pos': 'IDR 650.000', 'flast_buy_price': 'IDR 430.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,650000.00,650000.00,650000.00,650000.00,IDR 650.000,IDR 650.000,IDR 650.000,IDR 650.000,IDR 650.000,0,0,0,0
72707210,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6708acbc666b7.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6708acbc666b7.png,QRO Anggur Hijau 650ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 39142093, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.129.64', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-22 06:55:17', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-12 01:15:02', 'pivot': None}, {'id': 40512471, 'store_id': None, 'parent_id': None, 'name': 'XKBX', 'status': 'A', 'view_order': 9999, 'created_from': '36.65.5.12', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-08-03 10:10:10', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:38', 'pivot': None}]",0,0,0,23,0.00,0.00,IDR 0,65833.00,IDR 65.833,93000.00,93000.00,IDR 93.000,IDR 93.000,1,0,"[{'id': 39142093, 'product_id': 72707210, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 15, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '66665.34', 'last_buy_price': '66666.00', 'sell_price': '93000.00', 'sell_price_pos': '93000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.129.64', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-22 06:55:17', 'modified_from': '125.166.189.116', 'modified_by': 'Babee', 'modified_time': '2025-06-12 01:15:02', 'stock_sync_time': '2025-06-12 01:15:02', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 66.665,34', 'fsell_price': 'IDR 93.000', 'fsell_price_pos': 'IDR 93.000', 'flast_buy_price': 'IDR 66.666', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}, {'id': 40512471, 'product_id': 72707210, 'parent_id': None, 'sku': '', 'name': 'XKBX', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '0.00', 'last_buy_price': '0.00', 'sell_price': '93000.00', 'sell_price_pos': '93000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '36.65.5.12', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-08-03 10:10:10', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:38', 'stock_sync_time': '2024-08-15 20:11:34', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 0', 'fsell_price': 'IDR 93.000', 'fsell_price_pos': 'IDR 93.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,93000.00,93000.00,93000.00,93000.00,IDR 93.000,IDR 93.000,IDR 93.000,IDR 93.000,IDR 93.000,0,0,0,0
72682970,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Hennessy VSOP 700ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 39135492, 'store_id': None, 'parent_id': None, 'name': 'LKBP', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.129.64', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-22 04:07:52', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:25', 'pivot': None}]",0,0,0,1,0.00,1175000.00,IDR 1.175.000,1175000.00,IDR 1.175.000,1500000.00,1500000.00,IDR 1.500.000,IDR 1.500.000,1,0,"[{'id': 39135492, 'product_id': 72682970, 'parent_id': None, 'sku': '', 'name': 'LKBP', 'stock_qty': 2, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '1175000.00', 'last_buy_price': '1175000.00', 'sell_price': '1500000.00', 'sell_price_pos': '1500000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.129.64', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-22 04:07:52', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:25', 'stock_sync_time': '2025-05-25 01:05:22', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 1.175.000', 'fsell_price': 'IDR 1.500.000', 'fsell_price_pos': 'IDR 1.500.000', 'flast_buy_price': 'IDR 1.175.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,1500000.00,1500000.00,1500000.00,1500000.00,IDR 1.500.000,IDR 1.500.000,IDR 1.500.000,IDR 1.500.000,IDR 1.500.000,0,0,0,0
72682794,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Monkey Shoulder 700ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 39135404, 'store_id': None, 'parent_id': None, 'name': 'LKBP', 'status': 'A', 'view_order': 9999, 'created_from': '125.166.129.64', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-22 04:04:40', 'modified_from': '114.79.46.69', 'modified_by': 'mgaanarya@gmail.com', 'modified_time': '2025-06-08 17:30:06', 'pivot': None}]",0,0,0,1,0.00,650000.00,IDR 650.000,675000.00,IDR 675.000,850000.00,850000.00,IDR 850.000,IDR 850.000,1,0,"[{'id': 39135404, 'product_id': 72682794, 'parent_id': None, 'sku': '', 'name': 'LKBP', 'stock_qty': 2, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '650000.00', 'last_buy_price': '675000.00', 'sell_price': '850000.00', 'sell_price_pos': '850000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '125.166.129.64', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2024-06-22 04:04:40', 'modified_from': '114.79.46.69', 'modified_by': 'mgaanarya@gmail.com', 'modified_time': '2025-06-08 17:30:06', 'stock_sync_time': '2025-04-23 10:28:16', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 650.000', 'fsell_price': 'IDR 850.000', 'fsell_price_pos': 'IDR 850.000', 'flast_buy_price': 'IDR 675.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,850000.00,850000.00,850000.00,850000.00,IDR 850.000,IDR 850.000,IDR 850.000,IDR 850.000,IDR 850.000,0,0,0,0
